Scenario;Country;BVD_level;PTB_level;SAL_level;BDV_inc;PTB_inc;SAL_inc;NetReturn_PrCowYr;ReplacementRate;CowMortRate;CullRate;N_BoughtHeif;Income_Milk;Income_Slaughter;Income_HeifSale;Income_CalfSale;Income_StatusHeif;Income_StatusCow;Income_Total;Cost_FeedCows;Cost_FeedYoungstock;Cost_BoughtHeif;Cost_TreatmentsCows;Cost_Insem;Cost_OtherCow;Cost_OtherHeif;Cost_Total;MilkFever_inc;Dystocia_inc;RetPlacenta_inc;Metritis_inc;DisplAbomasum_inc;Ketosis_inc;Mastitis_inc
268;US;mean_p0;p1_mid;p1_high;0;16.2847041661955;39.8690248920102;16366.4729492665;38.6803432792839;6.12103525469669;32.5593080245872;16.636;434329.939625329;45670.125883;2629.23076923077;40976.3538461538;-558.976923076923;-61.8663692307693;522984.806831406;144279.464975077;32923.6715230769;15356.3076923077;8718.68184615385;9220.40616923077;19064.8312426036;44795.9724763314;274359.335924781;1.4197875265733;1.9950646212072;4.83273788696205;4.19869904977677;1.80870316095086;4.73752091775091;17.3197458846007
269;US;mean_p0;p1_high;mean_p0;0;46.5635351970066;0;18101.3612162279;38.1042428513475;6.54575730525733;31.5584855460902;1.672;473758.091608646;44401.8201215385;3133.84615384615;47279.4923076923;-1571.23846153846;-35.1998307692309;566966.811899415;153676.543266923;40079.9929784615;1543.38461538462;8573.54092307692;11398.0394307692;19261.2127514793;54620.0506050296;289152.764571124;1.92259678732541;2.09502319976246;5.73169452155225;4.77548028824623;2.20331789462863;5.81189043220996;21.4492602260756
270;US;mean_p0;p1_high;p1_low;0;44.4761392539348;4.31681840909017;17604.4118139949;37.2442509630443;6.44249296302421;30.80175800002;3.892;463113.572747193;43501.0062325385;3107.69230769231;44753.0769230769;-1669.81538461538;-67.1996769230771;552738.333148962;151150.036867846;38099.4134061538;3592.61538461538;8451.47476923077;10674.1818;19222.5825147929;51898.239341716;283088.544084355;1.79992936047576;2.08313469506303;5.43157882936989;4.59602984257695;2.04291356853943;5.46160498280759;20.4374182300553
271;US;mean_p0;p1_high;p1_mid;0;41.6380552525999;15.9690638304888;16600.0707983133;38.8577054142561;6.39302928276685;32.4646761314893;14.704;439523.71612565;45634.4498866154;2695.38461538462;41518.1538461538;-593.076923076924;-55.4663999999999;528723.161150726;145502.975437846;33990.7116307692;13572.9230769231;8519.784;9336.17704615385;19081.2873372781;46327.4417440828;276331.300273053;1.4631334065748;2.09862463044271;5.07338874384571;4.27405362385315;1.8760257398545;4.73335148471473;18.520915879598
272;US;mean_p0;p1_high;p1_high;0;39.4037595863859;37.9868166324535;15577.7875590229;43.0408324096163;6.68951450226113;36.3513179073552;29.992;419975.692175887;50634.5316986154;2301.53846153846;38737.7076923077;187.430769230768;7.46663076923093;511844.367428348;140816.019231692;30396.1106307692;27684.9230769231;9205.95784615385;7860.83363076923;18968.8423076923;41459.5634142012;276392.250138201;1.06062467350843;2.11718252169948;4.40736234369552;4.03477820690396;1.62860145202219;3.8068019005237;16.2919374251845
273;US;p1_low;mean_p0;mean_p0;5.35449104569439;0;0;19583.2759308459;38.2241112291531;5.2965739569175;32.9275372722356;0.06;502132.229564811;45659.6965893077;12782.1538461538;55122.6923076923;-9.98461538461592;1.06666153846164;615687.854354119;160350.064365231;47323.9887876923;55.3846153846154;7738.73323076923;14859.7579846154;19320.3759763314;64560.1257337278;314208.430693751;2.68422252641856;2.33246053217012;7.07134940115729;5.46643567892128;2.57830160102802;7.50109719412954;23.5345083550112
274;US;p1_low;mean_p0;p1_low;5.43851662195051;0;5.36453796187126;19370.3930169654;39.9353273593927;5.45653361854286;34.4787937408498;0.048;499535.243803721;47668.5996703077;10020.3076923077;55350.9230769231;24.0230769230766;4.26664615384624;612603.363966336;159813.387927692;47611.9449230769;44.3076923076923;8009.52430769231;14798.7978;19312.9870710059;64924.5406538462;314515.490375621;2.56730533530765;2.31338369369389;6.87613653832122;5.46853351045986;2.5452962438502;7.4219545433904;23.3355957099439
275;US;p1_low;mean_p0;p1_mid;5.25302214205773;0;20.4620050578541;18899.5421142135;41.0381850146562;5.57708659740811;35.4610984172481;0.064;491674.957658228;48900.8899666923;4065.23076923077;53689.8;-71.1230769230762;4.26664615384643;598264.021963382;157991.11815;45531.1767415385;59.0769230769231;8750.77076923077;13872.4525384615;19304.0089940828;62048.7857810651;307557.389897456;2.41646352733612;2.35446907240045;6.59129265117272;5.37905171037626;2.39045707170715;7.00332695233241;22.3263179604542
276;US;p1_low;mean_p0;p1_high;4.21289609647286;0;41.103452470005;16933.8554183696;36.3340211916436;5.74488765319986;30.5891335384438;8.18;445822.858808297;43087.7059190769;2787.69230769231;42820.0615384615;-1511.88461538462;-86.3995846153844;532920.034373528;147085.087106308;34708.8993569231;7550.76923076923;8619.244;10113.7758923077;19156.2531656805;47203.3269526627;274437.355704651;1.64269378643881;2.00570682423892;5.19655549020436;4.32163094301961;1.90887407598588;5.21231568278104;18.4197936774755
277;US;p1_low;p1_low;mean_p0;5.34790676216487;5.43387917476176;0;19441.4545804925;39.7194879421845;5.46785160009701;34.2516363420875;0.048;500608.221916444;47392.2869212308;10514.1538461538;55468.0153846154;213.861538461538;3.19998461538469;614199.739591521;160050.006634154;47696.8457661538;44.3076923076923;7920.71815384615;14878.6520769231;19315.3559763314;65075.9839053255;314981.870205041;2.59697899269711;2.27511256513372;6.95528192156992;5.5458196628464;2.53499233424201;7.32708774487861;23.5687054967487
278;US;p1_low;p1_low;p1_low;5.38569304483755;5.41367985201244;5.39971259460604;19258.2607771843;41.0887504642511;5.47367375906106;35.6150767051901;0.056;498295.796833361;49119.917371;7652.92307692308;55515.6461538462;51.4846153846139;-1.06666153846166;610634.701388976;159552.696809077;47582.3455723077;51.6923076923077;8268.81907692308;14679.8184923077;19308.9324556213;64890.5406878698;314334.845401799;2.51382548192787;2.43386331619974;6.96952453559501;5.50564202324976;2.53583383156644;7.22752021072606;23.292551585134
279;US;p1_low;p1_low;p1_mid;5.04367009137087;5.1036811537609;19.8866469501003;18826.5428792061;40.237450242866;5.75991842492703;34.477531817939;0.156;489260.920090564;47704.9454805385;3447.69230769231;52340.2615384615;-380.023076923077;-0.0000000000000837696365265992;592373.796340333;157350.659247692;44021.9822246154;144;8747.52307692308;13277.9124923077;19301.4098816568;59985.8188476331;302829.305770828;2.28474874741582;2.30076780449085;6.4121269438223;5.28572982247444;2.37478266773986;6.74419549742531;21.7391795876431
280;US;p1_low;p1_low;p1_high;4.18305166665183;4.15466231461337;40.6103841937212;16709.6769627769;37.1902072138997;5.96466732062002;31.2255398932797;11.58;441322.655392351;43933.0905395385;2723.07692307692;42044.0769230769;-993.630769230769;-74.6663076923078;528954.60270112;145980.176306308;33960.5651107692;10689.2307692308;8651.48707692308;9816.99604615384;19117.9125443787;46188.9905488166;274405.35840258;1.57335541057934;2.00164618699394;5.01938644994046;4.21958612636619;1.93290895231282;5.10581158853984;18.0205756411413
281;US;p1_low;p1_mid;mean_p0;5.3438303665307;21.5833066472545;0;19112.8403997145;42.3375121630658;5.87999402134341;36.4575181417224;0.068;496500.605285107;50215.8877778462;4515.38461538462;54906.3692307692;-50.7076923076915;5.33330769230788;606092.872524492;159104.028438462;46977.1094184615;62.7692307692308;8517.15384615385;14107.3809692308;19301.2390828402;64077.9978816568;312147.678867574;2.32878267731891;2.37080739540669;6.77229039902773;5.51787444897822;2.48281999711416;7.01434477594854;23.2157906924646
282;US;p1_low;p1_mid;p1_low;5.10988101842042;20.7396334617936;5.01582793300875;18969.0169803013;41.2882988365943;5.91616865793149;35.3721301786628;0.108;492657.147402261;48867.8899185385;3643.07692307692;53358.3692307692;-647.546153846154;-9.59995384615373;597869.337366953;158153.392965692;45077.3427353846;99.6923076923077;8579.17292307692;13493.9468307692;19300.7712426036;61438.7229452663;306143.041950485;2.22682675041723;2.33086874048569;6.49635957350611;5.29792142649308;2.43289025111196;6.64638785767378;22.6321627925651
283;US;p1_low;p1_mid;p1_mid;4.48807104254778;18.2930450497676;17.7578139571464;17983.4902216373;37.2315311012491;5.99154735927683;31.2399837419723;1.632;471115.140239942;43893.2859916923;3163.07692307692;46384.4307692308;-2038.36923076923;-46.9331076923077;562470.63158548;153028.768655538;39282.6308892308;1506.46153846154;8520.30092307692;11358.8252769231;19263.7598816568;53465.9883136095;286426.735478497;1.91431443029426;2.09268812347843;5.59643149109304;4.53417446164588;2.1588541056223;5.8611115913173;20.6105038887216
284;US;p1_low;p1_mid;p1_high;4.0309214651377;16.2389092355008;39.6205356093317;16202.0335077615;39.6744407118496;6.18323693432289;33.4912037775267;20.04;430945.368885802;46831.9618430769;2563.07692307692;40658.8153846154;-239.761538461538;-13.8665999999999;520745.594898109;143442.063003231;32297.9974092308;18498.4615384615;8735.74369230769;9022.37469230769;19035.4464201183;43965.4123846154;274997.499140272;1.34292670073242;1.98800681337904;4.75702400939072;4.18498121326427;1.81354852824467;4.38375880571437;16.8271727057895
285;US;p1_low;p1_high;mean_p0;4.45051385962623;44.2757100101185;0;17614.7472476673;37.3680689947;6.47613091266317;30.8919380820368;3.984;462826.869217138;43643.2648237692;3066.15384615385;44505;-1853.78461538462;-67.1996769230773;552120.303594753;151052.403852923;37892.7126615385;3677.53846153846;8265.55538461538;10646.3754;19217.9635207101;51624.1314689349;282376.68075026;1.77003134280946;2.02739846420994;5.34871056182237;4.47669673410826;2.01331400888601;5.42684899452287;20.2249402580943
286;US;p1_low;p1_high;p1_low;4.15730507788982;43.1149682392824;4.21174887257895;17179.2249752283;37.8326572050569;6.37037852528799;31.4622786797689;7.832;453474.71543115;44350.354796;2960;42710.9076923077;-1347.57692307692;-72.5329846153847;542075.868011765;148801.213600154;36527.8568215385;7229.53846153846;8194.07353846154;10122.8664461538;19161.3325739645;49740.5039378698;279777.38537968;1.62218306515217;1.99112639724971;5.04826472408742;4.32082460415893;1.93454403033028;5.14686386953757;19.3464525253173
287;US;p1_low;p1_high;p1_mid;4.07140034316177;41.3136200936116;15.8657554026921;16438.809738791;40.0597378132964;6.44574117707461;33.6139966362218;18.22;436457.979083133;47050.9851518462;2601.53846153846;40988.2615384615;-356.307692307692;-39.4664769230772;526702.990065748;144701.159207538;33462.4908769231;16818.4615384615;8470.00307692308;9120.85569230769;19045.0779881657;45618.835387574;277236.883767893;1.33407116306291;2.03159526582017;4.76470729571691;4.12608368410375;1.77410646906227;4.48687545254395;18.2198292942834
288;US;p1_low;p1_high;p1_high;3.90515838296958;39.629728196248;37.9878737771902;15491.7227391296;44.2032935746322;6.76724720387603;37.4360463707561;32.524;418834.863977818;52010.4711808462;2261.53846153846;38884.5692307692;151.8;2.13332307692321;512145.376174049;140523.389042769;30267.1970276923;30022.1538461538;9342.56861538461;7750.49926153846;18956.2106213018;41287.6025192308;278149.620934071;1.00837664005831;2.07990159579018;4.25143252427009;4.10068695550949;1.6317270904533;3.79102022757812;16.1785470070198
289;US;p1_mid;mean_p0;mean_p0;21.0318153270455;0;0;19250.0958857224;41.4916809770335;5.34498481502713;36.1466961620064;0.092;498058.629098091;49759.2692985385;4311.69230769231;54054.9692307692;74.1846153846146;6.39996923076947;606265.144519706;159361.076081077;46073.5848276923;84.9230769230769;8123.52369230769;14415.0338307692;19304.2689053254;62799.9962766272;310162.406690722;2.36442086171031;2.32043441197198;6.64918660533486;5.34698187186353;2.45843328252297;6.90722374066124;22.796082704029
290;US;p1_mid;mean_p0;p1_low;20.2399543165707;0;5.13902478183687;19088.7949060832;40.7371892644616;5.35306256667818;35.3841266977834;0.092;494947.640489865;48796.2941499231;3633.23076923077;52681.6153846154;-432.730769230769;15.9999230769232;599642.049947481;158588.311345385;44837.4015076923;84.9230769230769;8321.29292307692;13801.1540769231;19304.0312721893;61087.3491079882;306024.463310177;2.27045616684759;2.31848778215932;6.52126264915653;5.36305357417668;2.39645042756502;6.78127353738984;22.3863368725808
291;US;p1_mid;mean_p0;p1_mid;17.7469521688506;0;17.402056361694;18081.1174389004;36.6057824334452;5.46925197745718;31.136530455988;1.864;471700.921551305;43749.0640156923;3092.30769230769;45632.2615384615;-1733.65384615385;-62.9330307692307;562377.967920844;153080.770579846;38583.1831784615;1720.61538461538;8150.53353846154;11578.6919076923;19260.5963905325;52507.9344778107;284882.32545742;1.87047404147677;2.07296907532692;5.65759730659436;4.58516145404635;2.10307328138141;5.88214412712176;19.8539432575169
292;US;p1_mid;mean_p0;p1_high;15.9364318419369;0;39.1171199606594;16332.3290848878;39.0663744911669;5.74146724367538;33.3249072474915;19.284;432620.360295127;46570.9300349231;2512.30769230769;40404.7846153846;-323.046153846154;-29.8665230769232;521755.469960819;143774.251518462;32003.3940461538;17800.6153846154;8530.62769230769;9240.90447692308;19040.6372189349;43573.4199866864;273963.850324083;1.3385353821885;1.97933407107922;4.73956798244668;4.22038020936832;1.82932175951464;4.54681859608969;16.8653006373347
293;US;p1_mid;p1_low;mean_p0;20.2915543108705;5.11142080454199;0;19130.8675277697;41.0383605963727;5.5035011948951;35.5348594014776;0.072;496078.958978375;49023.7945066154;3611.69230769231;52576.4307692308;-358.823076923077;-3.19998461538435;600928.853500375;158841.097463077;45024.0150830769;66.4615384615385;8184.09107692308;13899.2785846154;19302.4495266272;61370.4778801775;306687.871152959;2.26461262160929;2.30264549556258;6.45579015252166;5.2934689810719;2.40466335695223;6.67580692367402;22.4701063930336
294;US;p1_mid;p1_low;p1_low;19.8297525166881;5.01391030800451;4.92990371358069;18943.0500179854;39.9096651661946;5.53017428395713;34.3794908822375;0.208;491628.82408881;47627.9619591539;3407.38461538462;51161.4;-737.292307692309;2.13332307692296;593090.411678733;157773.952008462;43531.0149538462;192;8353.92061538462;13301.6192307692;19300.1994378698;59319.2037973373;301771.910043669;2.2228616913221;2.26088757447353;6.25443074299856;5.18201818537238;2.35892594072664;6.59055613601235;21.9885687758
295;US;p1_mid;p1_low;p1_mid;17.1379007354225;4.29849852284099;16.8785321335774;17711.4786916578;36.3874466207129;5.57407057860212;30.8133760421107;3.788;463483.319930508;43364.1414526154;2976.92307692308;44050.5230769231;-1832.49230769231;-57.5997230769232;551984.815506201;151129.042832308;37157.1892153846;3496.61538461538;8059.31723076923;11058.9261230769;19223.8226627219;50553.1938239645;280678.10727284;1.78964139951033;2.01671035479764;5.31879614660217;4.39087820740736;2.02873951251507;5.59601985660292;19.4174177923619
296;US;p1_mid;p1_low;p1_high;15.7932593379297;4.01782653396032;38.9659960503541;16211.7872695273;39.9672346685844;5.88361077709149;34.0836238914929;21.736;430214.901648997;47589.5501646923;2427.69230769231;40295.6307692308;-269.569230769232;-34.1331692307691;520224.072490612;143196.532341692;31579.6217384615;20064;8610.88030769231;9063.7278;19020.1636390533;42991.4248949704;274526.35072187;1.34608547707242;2.00584713258904;4.69187329175444;4.07265039905939;1.7459774066032;4.39344013121775;16.6539814533305
297;US;p1_mid;p1_mid;mean_p0;18.1923451934599;18.4728307000567;0;18399.5189342362;37.7368998211798;5.80110946329906;31.9357903578807;1;479492.232692591;44761.8089850769;3195.38461538462;46928.2153846154;-1870.02307692308;-14.9332615384617;572492.685339206;154884.330455538;40166.0948615385;923.076923076923;8045.40307692308;11884.1166923077;19277.3495266272;54686.6042514793;289866.975787491;1.98907536885864;2.14335819327347;5.61077719716571;4.66329191860059;2.14332230359772;5.99931686105504;20.8004313994282
298;US;p1_mid;p1_mid;p1_low;17.5146737641071;17.3943124357512;4.33302779119851;17923.4243295478;37.0112516343205;5.84851440858012;31.1627372257403;3.04;469036.180139295;43849.8959433077;3016.92307692308;44516.9076923077;-1580.56923076923;-57.5997230769231;558781.737897988;152421.241627385;38274.8754430769;2806.15384615385;7940.80584615385;11204.7314769231;19240.0114201183;52109.5441050296;283997.36376484;1.81223960042552;2.0089592402017;5.38469739155281;4.59180051366298;2.04707929915681;5.72959241881517;19.7806883894825
299;US;p1_mid;p1_mid;p1_mid;16.3096521915544;16.4145589398829;16.0711499468062;16912.6032006544;38.1715556843175;5.80334199170471;32.3682136926128;12.624;445458.356555045;45420.1164083077;2709.23076923077;41375.2615384615;-897.523076923078;-77.8662923076923;533987.575901815;146794.186906615;34335.7432953846;11652.9230769231;8019.13415384615;9875.19341538461;19104.1966568047;46749.806137574;276531.183642533;1.46133152312683;2.02533909531747;4.81452302320798;4.24865254990344;1.8252894675087;4.93973632476527;18.0356626251615
300;US;p1_mid;p1_mid;p1_high;15.6986282577803;15.9184096074045;38.9515888191342;15854.0964284029;42.5905768487482;6.13427135593486;36.4563054928134;27.976;425021.272588354;50631.167304;2390.76923076923;39563.3076923077;14.1692307692303;-9.59995384615339;517611.086092354;141946.609644923;31153.5140492308;25824;8967.51046153846;8500.38083076923;18979.7437278107;42472.8212322485;277844.579946521;1.11088364480977;2.10577106294274;4.56760856768502;4.13829886439352;1.71716640689034;4.01213776180085;15.9855057853835
301;US;p1_mid;p1_high;mean_p0;16.0011230880524;41.0814461233116;0;16722.8187811969;39.4585210511184;6.25957357295723;33.1989474781611;16.308;441628.672709973;46521.0170690769;2687.69230769231;40952.5384615385;-890.061538461539;-47.9997692307693;530851.859240588;145840.462102154;33655.6192523077;15053.5384615385;7983.356;9385.64035384615;19062.3509467456;45864.4342766272;276845.401393219;1.36328717898855;2.06222105444459;4.74213921485393;4.16893264996065;1.83731060927095;4.56402038693255;18.2090289478047
302;US;p1_mid;p1_high;p1_low;16.0813946947871;40.9273252287514;3.91481493277248;16561.1427601316;40.4358699700275;6.42204161865376;34.0138283513738;19.26;438261.792123402;47597.3161426923;2584.61538461538;40777.8923076923;-393.03076923077;-35.1998307692308;528793.385358402;145038.298048154;33169.8210307692;17778.4615384615;8140.53723076923;9189.21309230769;19037.050443787;45223.1905059172;277576.571890166;1.30421767311677;2.05885439017548;4.74841592190936;4.12176099843071;1.78093250743831;4.34083135188609;17.9474880224834
303;US;p1_mid;p1_high;p1_mid;15.8922636743733;40.5460532752457;15.6096287095961;16020.8215018438;42.8855161447153;6.52691074259477;36.3586054021205;26.176;429569.811045949;50576.2350235385;2478.46153846154;39733.9846153846;-71.9538461538453;-9.59995384615362;522276.938423334;143009.258953385;32301.1781661538;24162.4615384615;8705.60892307692;8608.398;18991.6253846154;44058.9551893491;279837.486155041;1.13662405698513;2.1471654005903;4.51999952753973;4.12552575205316;1.68557975964426;4.08895701686765;17.2362153895334
304;US;p1_mid;p1_high;p1_high;15.5273846235425;39.8858469627565;38.4142556173567;15172.7321971027;48.1150477084069;6.8636655543347;41.2513821540722;40.82;414871.079151731;56884.6463466923;2320;39009.6;88.8846153846149;6.39996923076931;513180.610083039;139556.619480462;30066.0695476923;37680;9745.91384615385;7467.88998461538;18920.6770414201;40995.7960340237;284432.965934367;0.826550994255146;2.23480224534752;4.26757985072497;4.05530816787082;1.56744881887423;3.41654755420547;15.4190663209562
305;US;p1_high;mean_p0;mean_p0;40.6628297948388;0;0;17358.6183469046;37.2375250270361;5.37162960037935;31.8658954266567;9.924;454193.385735239;44752.5694756923;2673.84615384615;41339.5384615385;-1219.88461538462;-76.7996307692306;541662.655580162;148710.707775692;34665.2902246154;9160.61538461538;7346.43938461538;10739.5981384615;19136.8934911243;47204.0133254438;276963.557724568;1.53145061045966;2.00774446121486;4.90525168290972;4.22926154816693;1.94918975100587;4.87885119342745;18.0492948803383
306;US;p1_high;mean_p0;p1_low;40.0115495749654;0;3.96853136108109;17061.2061411506;37.9518460925532;5.32731418703213;32.6245319055211;13.164;448037.077210201;45725.3558735385;2673.84615384615;40323.4153846154;-1052.4;-74.6663076923076;535632.628314508;147236.701719231;33786.6727569231;12151.3846153846;7375.97015384615;10337.2965692308;19100.0974852071;45984.3288934911;275972.452193314;1.46158612831705;1.89428360614478;4.7305986716703;4.2152528816537;1.85799289742649;4.71458999494253;17.3946948763982
307;US;p1_high;mean_p0;p1_mid;39.0582896348252;0;15.2640819996399;16498.2021569233;39.9547165299807;5.53198810662239;34.4227284233583;21.508;436321.931275232;47988.6722299231;2441.53846153846;39132.6461538462;-208.999999999999;-15.999923076923;525659.788197463;144427.280915077;31742.3076892308;19853.5384615385;7794.35784615385;9520.48356923077;19021.7305325444;43240.6517544379;275600.350768213;1.20583394483539;2.05037202819447;4.52904181234946;4.04379287381811;1.69713798119955;4.24882938970989;16.4597512333979
308;US;p1_high;mean_p0;p1_high;37.2005662402615;0;36.2958227499087;15586.5073879161;43.3067732172928;5.76268096779273;37.5440922495;33.568;419523.987635021;52103.6383473846;2193.84615384615;36943.6153846154;-2.14615384615465;-13.8665999999999;510749.074767021;140489.654252769;28895.8943784615;30985.8461538462;8641.91076923077;8065.99495384615;18950.3663313609;39364.4105;275394.077339515;0.894551363739433;2.00715673812478;4.08356305213516;3.90833656809911;1.59145149546484;3.64953848960207;14.7978957052114
309;US;p1_high;p1_low;mean_p0;40.0653173889828;3.90459220078603;0;17085.7484463878;37.9495963741473;5.44744052489115;32.5021558492562;13.156;448516.055510736;45585.4047205385;2660;40406.7692307692;-935.93076923077;-77.8662923076921;536154.432400505;147348.896313692;33840.0474338461;12144;7302.57938461538;10354.6755692308;19096.6592307692;46080.1759497041;276167.033881858;1.42348044811362;1.95339206328796;4.68693714794357;4.03204678054933;1.77746726237609;4.68704751222782;17.8646388862118
310;US;p1_high;p1_low;p1_low;39.845729507248;3.97570052001251;4.00401103239007;16847.0246252496;38.8984677259028;5.41374530922391;33.4847224166789;16.308;444100.508774061;46807.6377551538;2666.15384615385;39862.9846153846;-666.276923076923;-40.5331384615386;532730.474929214;146287.451150769;33362.8631292308;15053.5384615385;7495.52215384615;10098.0902307692;19066.3461538462;45419.8853343195;276783.69661432;1.35492716931412;2.00912292537369;4.75541116989619;4.13161058212316;1.79030840766006;4.51227639121043;17.3546658708325
311;US;p1_high;p1_low;p1_mid;38.9170657812466;3.94998566465596;15.1619583871048;16361.0349507565;40.860614627814;5.60602910684805;35.2545855209659;23.752;433877.668191078;49015.2573218462;2436.92307692308;39031.4307692308;-109.669230769231;15.9999230769233;524267.610051386;143861.243045538;31519.9623753846;21924.9230769231;7942.68646153846;9304.98396923077;19004.6655029586;42950.5366878698;276509.001119444;1.15614972926212;2.06035613458152;4.46198907542215;4.13282449224012;1.68645594099363;4.1734895057112;16.4908983607933
312;US;p1_high;p1_low;p1_high;37.4958534693395;3.73737839220104;36.7210285987472;15498.2624379496;44.6556909236283;5.9618667164319;38.6938242071964;36.652;418243.942009329;53604.5123214615;2149.23076923077;37277.0307692308;292.3;1.06666153846153;511568.08253079;140195.992004308;28750.7186338462;33832.6153846154;8840.37969230769;7946.30266153846;18939.1827218935;39178.6731227811;277683.86422129;0.862466664155176;2.06747931771103;4.11046065114922;4.07989694768262;1.53325646540467;3.5171329607257;14.6721069268171
313;US;p1_high;p1_mid;mean_p0;39.0491396736421;15.6004888231736;0;16640.3232702317;40.1846961991383;5.67043596022344;34.5142602389149;20.744;439258.378029237;48131.9228536923;2507.69230769231;39448.2;-373.446153846154;-20.2665692307691;528952.480467545;145104.970189846;32269.8331569231;19148.3076923077;7566.22584615385;9560.23246153846;19027.3743195266;43986.9841005917;276663.927766888;1.19536674569127;2.04773743749032;4.46080222129982;4.07119802825641;1.76972169011088;4.24155814873926;17.0779490553711
314;US;p1_high;p1_mid;p1_low;39.0510037184168;15.7706833853434;3.85736181169011;16460.0589335227;40.9534014230605;5.626646809696;35.3267546133645;23.02;436009.130232403;49171.922167;2476.92307692308;39047.3076923077;-187.892307692309;-7.46663076923031;526509.924230172;144353.418591231;31939.4778953846;21249.2307692308;7742.29692307692;9345.89146153846;19010.6063313609;43533.3652322485;277174.287204071;1.12936357966591;2.06577685454902;4.39969361375318;4.04222634198619;1.70623583779081;4.20061242036154;16.6989122125935
315;US;p1_high;p1_mid;p1_mid;38.8805882323006;15.654814725981;15.1642384178441;16005.9089148777;43.3756078385031;5.89753027350172;37.4780775650014;29.836;428506.459561702;51939.3995500769;2353.84615384615;38493.6;163.730769230768;12.7999384615387;521469.835973318;142584.671667692;31038.2946461538;27540.9230769231;8323.01938461539;8777.28623076923;18968.7680473373;42314.6368195266;279547.599873018;0.991416291916923;2.08867339913188;4.37073033626626;4.07553442235774;1.64487038989971;3.92083504266352;16.0415392179182
316;US;p1_high;p1_mid;p1_high;38.472348079988;15.3660588971397;37.4004487769428;15190.4444426716;48.3023726965491;6.27837702835759;42.0239956681915;42.64;414625.396665608;57883.904025;2183.07692307692;37900.2;6.27692307692247;-26.6665384615385;512572.1879983;139382.278104;29174.1151353846;39360;9418.42030769231;7639.8084;18913.0950591716;39761.3791005917;283649.09610684;0.794236150066601;2.24184128503509;4.04466933137097;3.91398287731398;1.50272183952075;3.33818815249133;14.5452646130159
317;US;p1_high;p1_high;mean_p0;37.4889963956646;38.0654572333759;0;15931.1829018392;43.9440294550865;6.19423260403616;37.7497968510504;32.064;426735.989795384;52428.3483682308;2263.07692307692;37600.5230769231;115.223076923077;4.266646153846;519147.427886692;142120.708640308;30230.5214553846;29597.5384615385;8168.25846153846;8147.18607692308;18958.119112426;41267.7957618343;278490.127969953;0.934907753766445;2.07965611348735;4.16746698094133;3.90266102835427;1.58877129010111;3.66228749432804;16.1565789732959
318;US;p1_high;p1_high;p1_low;37.8724106358089;38.4408876448191;3.72547649524013;15762.4688990655;45.1247604582623;6.18131431128235;38.94344614698;34.328;424555.723826677;53931.644028;2327.69230769231;37751.3538461538;53.0923076923073;20.2665692307693;518639.772885446;141637.929355385;30417.1882892308;31687.3846153846;8384.57846153846;8071.52058461538;18947.6855325444;41515.5273091716;280661.81414787;0.89877981636385;2.11139937663499;4.0556629395648;3.94762520966505;1.5203141332761;3.49109354631049;15.9881469107486
319;US;p1_high;p1_high;p1_mid;38.4665625830458;38.9075624003853;14.9689912905534;15369.435558851;48.6069800053556;6.57512996177754;42.0318500435781;41.744;418704.41008334;57922.5798255385;2244.61538461538;38088.7384615385;27.623076923076;-15.9999230769229;516971.966908878;140302.935008769;29941.2168707692;38532.9230769231;9089.11323076923;7667.08006153846;18916.9640236686;40853.9129748521;285304.14524729;0.779791986715011;2.25972859483569;4.11118999158756;3.95197065670589;1.51467152638542;3.34572537005275;15.201669351913
320;US;p1_high;p1_high;p1_high;39.9822357949868;40.3753356488544;38.9505687212783;14523.6477826886;55.8877720082237;7.03562918215765;48.8521428260661;56.772;407108.338638021;66482.8966986154;2187.69230769231;38999.6769230769;213.184615384615;14.9332615384611;515006.722444329;137697.392750769;29659.1370153846;52404.9230769231;10623.3707692308;6971.65269230769;18864.4396745562;40474.6675;296695.583479172;0.63048313123755;2.48098355370947;4.16972596602606;4.03875437587092;1.35716756918032;2.88217900608117;13.9789305332275
